track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
spotify:track:5cic8eTn6twPA0ArO8zcjR,0.555,0.183,4,-8.58,1,0.0375,0.884,0.0,0.1159999999999999,0.223,131.22,240955
spotify:track:2UZZtkoLOg7IHxeTAdPFvd,0.0783,0.206,2,-20.611,0,0.0337,0.8640000000000001,0.838,0.179,0.0807,80.34100000000002,486840
spotify:track:2UKdB4HdTa9xXuXQLrKmEU,0.363,0.789,1,-6.769,1,0.0555,0.532,0.0066599999999999,0.414,0.256,74.257,205267
spotify:track:4e8DTdJfkwnEOZmNU78IuN,0.414,0.376,0,-10.482,1,0.0653,0.381,0.000169,0.332,0.407,137.63,237227
spotify:track:5Z0hRDJlDpP4CK4ayYdDI8,0.2789999999999999,0.537,9,-6.647,1,0.0336,0.591,0.0,0.34,0.2239999999999999,141.092,263173
spotify:track:70A02fbeDvj3HbhLU8w1Az,0.584,0.359,0,-13.399,1,0.12,0.8140000000000001,1.7899999999999998e-05,0.1159999999999999,0.532,128.601,214067
spotify:track:7vO97YLBWkbfXfOnWldeqF,0.452,2.03e-05,2,-9.459,1,0.0748,0.635,0.104,0.58,0.0621,71.13,1546600
spotify:track:2XgZtaHQupfB5s2WE1kGfI,0.76,0.357,4,-15.184,1,0.0415,0.856,0.0,0.222,0.773,108.954,212067
spotify:track:6pdd2WHmNBThzIXMWFXc52,0.526,0.956,7,-4.687,1,0.0456,0.000838,0.0,0.426,0.6890000000000001,113.042,134133
spotify:track:2HXixVqzzm9rEUIMAWzshl,0.611,0.883,9,-11.225,1,0.0539,0.0846,1.2e-06,0.192,0.604,117.928,246800
spotify:track:0XGtD3qFlecfjyCmKLpAaZ,0.591,0.877,3,-6.6610000000000005,0,0.0477,0.385,0.5329999999999999,0.104,0.374,95.125,133387
spotify:track:2oQ2fiNCn5Ei8wdXOMFkny,0.8059999999999999,0.428,1,-11.773,0,0.0579999999999999,0.172,0.737,0.105,0.405,100.137,171000
spotify:track:7aWbf6zaw0BCqnhtNrBNrW,0.4579999999999999,0.265,5,-15.732,1,0.0572,0.897,0.0,0.922,0.633,96.758,127467
spotify:track:2P6F1jmMgSScpvx4aZvbmY,0.355,0.251,7,-16.456,1,0.0539,0.858,4.52e-06,0.775,0.313,131.578,157093
spotify:track:6gHhznGj46TYIiEqjDLu2L,0.3379999999999999,0.449,0,-5.766,0,0.0314,0.732,0.0,0.144,0.247,135.85,309120
spotify:track:62jNCy2AnenFGRrUYRBH0g,0.6409999999999999,0.4539999999999999,4,-8.555,1,0.032,0.1009999999999999,0.0,0.0992,0.362,68.046,201240
spotify:track:7BeO0lA38jRYZA1BGLtHPh,0.8440000000000001,0.7909999999999999,1,-6.145,1,0.207,0.14,0.000204,0.161,0.769,94.919,226840
spotify:track:2o660Ri2wTg7Rv6cKbFBCe,0.245,0.321,5,-14.278,1,0.0379,0.865,0.855,0.156,0.142,116.931,350333
spotify:track:1pbEJFDtgJwgjhxXzIRQyP,0.747,0.359,0,-17.957,1,0.0406,0.634,0.74,0.11,0.895,130.001,136227
spotify:track:2qwoqaPogNVQDnnkBRESUH,0.246,0.258,0,-14.763,1,0.0359,0.9,0.911,0.11,0.144,121.385,477173
spotify:track:2OCGLTgAMkjqmyjncHRe0c,0.539,0.428,4,-8.42,0,0.105,0.0651,0.0,0.242,0.0796,182.047,297333
spotify:track:1ter5cYwwDq0KQar6B62lZ,0.614,0.53,0,-8.241,1,0.0271,0.00912,0.0,0.104,0.465,74.987,270253
spotify:track:6auEoWun0WEXGMseCkBuGU,0.552,0.696,7,-6.666,1,0.0559,0.102,0.0,0.0789,0.603,79.998,250387
spotify:track:18v45bO9woyaa2EbNT0BZI,0.46,0.541,11,-9.094,1,0.0507,0.3339999999999999,0.0,0.321,0.452,160.131,236453
spotify:track:0Z6GKmDu19jjLSklP0ZzAS,0.475,0.401,4,-9.223,1,0.0338,0.4,0.0,0.107,0.252,145.97899999999996,216769
spotify:track:1UBqvQDlcfRL0BaknLvn1J,0.276,0.989,0,-5.37,0,0.077,0.0010199999999999,0.006,0.264,0.0862,161.183,201133
spotify:track:4ReyTz0y3TGkX48wO3Llot,0.358,0.893,4,-7.4860000000000015,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653
spotify:track:20nb0Wl1yqoEERbUSILuG1,0.545,0.919,2,-7.6789999999999985,1,0.0484,0.0027199999999999,0.00511,0.0977,0.387,104.366,313573
spotify:track:2vCnEuoc65PXAdx33Y7syW,0.3229999999999999,0.8909999999999999,6,-7.018,0,0.119,0.00126,0.019,0.243,0.236,97.391,465933
spotify:track:1v9Xvp7lyFqHHl2He4Efrm,0.3389999999999999,0.35,8,-5.2170000000000005,1,0.0301,0.775,0.0,0.375,0.193,76.939,249333
spotify:track:5kqyZy0WrBpSoLPy7ojjzx,0.486,0.826,5,-7.349,1,0.0363,0.0076799999999999,0.0381,0.35,0.529,102.035,174314
spotify:track:3rhyMywAzKIALXc1uQYB1d,0.5710000000000001,0.491,5,-11.351,0,0.0281,0.503,0.0056799999999999,0.098,0.37,96.028,305000
spotify:track:5clpBHSFPBsssX2LPqfy5Q,0.537,0.63,8,-6.757999999999999,1,0.0275,0.4920000000000001,0.000323,0.0745,0.3989999999999999,93.955,97108
spotify:track:1UiMEXkWdSOLwPXfMTJYko,0.484,0.887,7,-6.268,1,0.0401,0.131,0.00266,0.0913,0.268,140.014,166286
spotify:track:0sZfwxyHuEOsKJOiXcjHU7,0.568,0.193,7,-12.827,1,0.0273,0.6609999999999999,1.98e-06,0.11,0.185,76.002,217895
spotify:track:6afpT3wW8NdIe7nimRNRd0,0.422,0.331,1,-12.473,0,0.0333,0.493,0.00719,0.35,0.0386,135.1,245778
spotify:track:0ef2ACiXGkzdmjzqKUiFHE,0.374,0.723,10,-7.178999999999999,1,0.0463,0.0117,0.0533,0.0843,0.134,146.028,264658
spotify:track:3CiPunzgvlLdvJj0bUErJd,0.3339999999999999,0.235,6,-15.555,1,0.0372,0.845,4.4e-05,0.342,0.0652,79.58,289500
spotify:track:7e2mIGqOTkM6MJ0J2fmK5U,0.266,0.629,11,-7.757999999999999,1,0.0436,0.00197,0.727,0.0889,0.0767,81.024,175594
spotify:track:3ExmvL6aXuanHA3QJLMkpy,0.354,0.208,5,-11.042,1,0.0344,0.8740000000000001,1.13e-05,0.075,0.14,70.301,314227
spotify:track:6HDZamlfTFDxM03BGUjUR6,0.188,0.218,5,-10.437,1,0.0331,0.923,0.00122,0.11,0.0783,76.847,278240
spotify:track:7GxjNLyD9PQRRmQueKJo7r,0.347,0.192,7,-10.594,1,0.0369,0.941,2.410000000000001e-05,0.151,0.128,117.784,368307
spotify:track:4A7oANUhxquUpTCuu6GmoD,0.4920000000000001,0.1169999999999999,0,-17.819000000000006,1,0.0387,0.982,0.001,0.0812,0.332,120.839,242467
spotify:track:7Cbzrf3Epe7czS9rI0OwcH,0.7140000000000001,0.353,2,-10.954,0,0.103,0.248,0.00055,0.0903,0.536,82.931,323240
spotify:track:1nLnpLXvl68RZCSjfkyiaa,0.5589999999999999,0.5429999999999999,1,-5.428999999999999,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,193000
spotify:track:54YE9pzrjZToZSneNAXV99,0.544,0.296,10,-9.424,1,0.033,0.84,9.07e-05,0.1,0.389,158.253,209899
spotify:track:7412fpVfB2PSSb1nENQczC,0.498,0.502,2,-8.052,1,0.0371,0.8909999999999999,0.000907,0.0716,0.286,81.169,215180
spotify:track:1QPkehLYh9rHaYtDvzCi3y,0.6609999999999999,0.916,9,-3.224,0,0.0513,0.0215,0.00905,0.0589,0.69,121.898,198000
spotify:track:4HtYBaGWf53BLfjfBSchnd,0.6459999999999999,0.58,3,-10.683,1,0.0335,0.478,0.0,0.141,0.753,112.89,227360
spotify:track:7xduZpxWTAnxeBFQGbHWTa,0.5329999999999999,0.614,9,-6.932,0,0.0605,0.3720000000000001,0.0,0.166,0.502,138.164,271840
spotify:track:07dRAdbmVyeWbebhrfYLSk,0.526,0.424,2,-6.518,0,0.0316,0.5760000000000001,0.813,0.091,0.248,75.969,189413
spotify:track:3xpel46iSDeTPmwIKsY71V,0.5820000000000001,0.768,0,-9.362,0,0.0564,0.0634,0.674,0.215,0.0725,122.046,263000
spotify:track:0QURjZWMXBHly4iLNWGkJN,0.8,0.685,8,-5.968,1,0.0402,0.736,9.79e-06,0.0561,0.8909999999999999,94.917,262213
spotify:track:3VLW5iV89YorFPjo2uaK6w,0.359,0.121,4,-10.514,1,0.0328,0.953,0.000135,0.09,0.158,111.793,229627
spotify:track:2jKoVlU7VAmExKJ1Jh3w9P,0.893,0.514,11,-5.08,1,0.283,0.18,0.0,0.0596,0.787,95.848,219160
spotify:track:1GKkkhwzNDJb9L6ZpXBBGe,0.8959999999999999,0.59,5,-3.644,0,0.208,0.0869,0.0,0.677,0.894,93.947,200760
spotify:track:1RPhSs2lDYKjDsELKtPvQd,0.909,0.74,1,-2.361,1,0.26,0.0562,0.0,0.0593,0.802,97.855,219840
spotify:track:3Be47fF4FGcqiqGJIAUDuR,0.457,0.0741,9,-18.929,0,0.0747,0.989,0.923,0.0779,0.288,77.747,136320
spotify:track:3gNyOIjOkBQAtq2pSHvzRW,0.731,0.4920000000000001,2,-10.504,1,0.12,0.0255,8.52e-05,0.106,0.373,184.03,182073
spotify:track:4m94RGz3F0bq7FvZlKvn5X,0.489,0.969,10,-2.667,1,0.0488,0.00044,0.0101,0.288,0.779,160.035,174600
spotify:track:6PIEE443qM0IS279RdW24q,0.6679999999999999,0.172,0,-13.835,1,0.2,0.871,0.0,0.095,0.573,94.51,135147
spotify:track:3N1INzeEZHbKbcXEz0SvmS,0.721,0.8240000000000001,5,-7.091,0,0.147,0.0748,0.0,0.108,0.235,124.969,272120
spotify:track:6kBZQAfn5XjUBaApTfJsVy,0.7340000000000001,0.584,6,-6.884,0,0.43,0.148,0.0,0.3829999999999999,0.759,130.19299999999998,96000
spotify:track:6xCZ5hulrqJwPb4CPK4e7G,0.6920000000000001,0.6679999999999999,1,-11.357,1,0.373,0.135,0.0,0.162,0.1989999999999999,129.74,272680
spotify:track:6rVujfYLm9YmdyjV5xTgsS,0.642,0.7909999999999999,2,-3.859,0,0.322,0.0515,0.0,0.119,0.331,93.015,350482
spotify:track:0PXfz96ntL8C8df4mrmm6z,0.4429999999999999,0.73,10,-6.74,0,0.4379999999999999,0.523,0.0,0.235,0.4479999999999999,86.59200000000001,292973
spotify:track:3T2UYrkq8BwAvzogAnsVGR,0.703,0.66,9,-9.306,1,0.18,0.4589999999999999,0.0,0.158,0.4039999999999999,123.058,312200
spotify:track:0nlls4KAwiWe9J12rj8Xan,0.674,0.764,1,-7.007999999999999,0,0.2689999999999999,0.349,0.0,0.159,0.675,99.405,244613
spotify:track:5K9oZBPBiUTzB8A54ujOUp,0.488,0.583,3,-11.469,1,0.374,0.7559999999999999,0.0,0.1969999999999999,0.144,89.833,300187
spotify:track:2PCTrOWob0vs0io6pfGOYS,0.239,0.173,11,-19.353,0,0.0362,0.981,0.929,0.16,0.131,72.718,252253
spotify:track:6r0HePjY5K8WWjHffKL1sG,0.442,0.0374,7,-22.287,1,0.0557,0.99,0.936,0.0959,0.243,68.66,265400
spotify:track:5RelKA9tWt5hbkFNAqZtLB,0.332,0.136,3,-19.754,1,0.0374,0.986,0.863,0.2019999999999999,0.102,131.386,305253
spotify:track:4WujZI6jp0kjMAOk9wtSsd,0.753,0.866,9,-6.638999999999999,0,0.076,0.151,0.06,0.297,0.257,125.013,330971
spotify:track:0Odo5QFPNT3zPKbGylKM08,0.431,0.522,5,-7.73,0,0.0361,0.286,0.0004799999999999,0.102,0.355,129.959,276560
spotify:track:5w5KxJ3hsCkmxyXqcizLup,0.6409999999999999,0.461,9,-13.624,0,0.0451,0.303,0.799,0.111,0.0414,89.988,309408
spotify:track:04pMDDECQuXOzCtGcVvwQu,0.524,0.626,4,-11.064,0,0.0289,0.0137,0.809,0.1169999999999999,0.0854,139.986,351429
spotify:track:2fGxYYMQbVqgIdaqfz2OwA,0.5479999999999999,0.873,4,-4.881,1,0.0618,0.00129,4.55e-05,0.138,0.3279999999999999,121.918,248773
spotify:track:1UZOjK1BwmwWU14Erba9CZ,0.573,0.7809999999999999,8,-6.4060000000000015,1,0.0555,0.0767,2.64e-05,0.0813,0.3429999999999999,139.934,231907
spotify:track:07G5C1wAil4Mp1qjbd3eTR,0.456,0.633,7,-6.249,1,0.0375,0.000448,0.0361,0.58,0.521,89.896,224373
spotify:track:4ttUYy7HMYQ0nhfllLJNPR,0.3939999999999999,0.506,7,-5.135,1,0.0303,0.0248,7.12e-06,0.3720000000000001,0.255,98.32,293747
spotify:track:39vly7Z4VLImfggnEDEUzf,0.618,0.374,9,-7.524,0,0.0298,0.18,0.0,0.182,0.2019999999999999,95.92,173867
spotify:track:742YV8T9ZyczCNdrTIAhaw,0.846,0.706,9,-3.48,0,0.031,0.0052,3.929999999999999e-05,0.3289999999999999,0.873,115.041,245053
spotify:track:6x6cpNDnIpqtaNcXIcGkUs,0.562,0.684,10,-5.285,0,0.0349,0.144,0.0,0.133,0.703,153.99,179120
spotify:track:4OMAJ5nXjSH5PY30lalIhC,0.55,0.518,7,-6.055,1,0.0253,0.4639999999999999,0.0,0.125,0.217,103.955,201160
spotify:track:4su7ugm4fmcmYBRv9y3v3D,0.55,0.596,10,-8.962,1,0.0335,0.843,0.462,0.15,0.207,143.18200000000004,228874
spotify:track:3CVDronuSnhguSUguPoseM,0.672,0.616,0,-5.763999999999999,1,0.0258,0.379,2.730000000000001e-05,0.0887,0.5660000000000001,92.094,258773
spotify:track:5jQcJ2st6yHWhUBjoDoZPH,0.799,0.7829999999999999,11,-7.7029999999999985,0,0.0847,0.0519,0.0213,0.127,0.918,97.207,247587
spotify:track:4aVuWgvD0X63hcOCnZtNFA,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.8079999999999999,96.556,235547
spotify:track:4eTP2iZTCyNEsBYVppRLWt,0.568,0.7020000000000001,2,-7.44,1,0.0332,0.852,0.944,0.0819,0.3429999999999999,129.995,243000
spotify:track:5BVehr64ooHUXhEltQovac,0.511,0.446,3,-9.403,1,0.0356,0.857,0.0,0.118,0.598,84.338,188721
spotify:track:56zgWEXJlQbyCzA62d8F7m,0.48,0.401,7,-6.746,1,0.0344,0.421,0.0,0.384,0.56,154.53,252573
spotify:track:3Scm83Cgcy374PVLdjjRmJ,0.721,0.736,5,-7.723,1,0.2019999999999999,0.0497,3.8e-06,0.177,0.74,84.919,243440
spotify:track:5xq9JrBQQ1r1bKx3P1QhB2,0.674,0.441,9,-7.039,1,0.0772,0.518,0.0,0.309,0.1939999999999999,82.53399999999998,305187
spotify:track:2EEinN4Zk8MUv4OQuLsTBj,0.3720000000000001,0.91,2,-5.559,1,0.0392,0.00101,0.0944,0.13,0.7559999999999999,161.964,315333
spotify:track:0eKRwDBVWxCXWpLYFYrbd1,0.642,0.778,0,-10.087,1,0.0313,0.00934,0.633,0.151,0.7929999999999999,117.654,359587
spotify:track:2dcAhmbVvnPDj0uB66S09K,0.848,0.923,4,-8.62,1,0.0388,0.00381,0.767,0.0634,0.961,127.625,291227
spotify:track:5UEvfBx5yQ14HALjI8jk3t,0.677,0.6890000000000001,3,-5.126,0,0.119,0.151,0.000207,0.121,0.5720000000000001,147.864,219720
spotify:track:29WhvdaUnlpxNIGJbqGOmS,0.6779999999999999,0.7070000000000001,9,-5.891,0,0.186,0.254,3.32e-06,0.105,0.483,163.935,187400
spotify:track:5D8bhinWH9XyqIBsyOVNUM,0.55,0.59,11,-3.76,0,0.0467,0.3929999999999999,0.0,0.2689999999999999,0.541,135.903,202693
spotify:track:5wDeYEOMGyOEKjlo7bbKsE,0.419,0.6659999999999999,0,-7.7810000000000015,1,0.0401,0.0372,0.0,0.281,0.481,79.78,241973
spotify:track:4351l93CnvTkQDFunj6KnE,0.556,0.536,2,-8.488999999999999,1,0.0257,0.374,1.08e-06,0.131,0.522,116.427,209040
spotify:track:0QvxVQaOUIMgqxyvk9GpFE,0.395,0.22,5,-10.964,1,0.0434,0.868,0.0,0.0786,0.387,77.792,158333
spotify:track:0BMBE7tqanA5DQP1KnshFX,0.1639999999999999,0.2689999999999999,2,-12.354,1,0.0388,0.504,0.482,0.122,0.179,81.878,80760
spotify:track:5x0NjoFEIVkmCzCpjjPqoU,0.691,0.782,7,-7.794,1,0.115,0.0285,0.748,0.1169999999999999,0.5529999999999999,91.843,191187
spotify:track:6V9vrsNL71eObH7p6GCW74,0.5720000000000001,0.867,8,-5.534,0,0.0562,0.0194,0.684,0.306,0.655,77.008,241493
spotify:track:6TWf8hCEeq2KL491ehe0Of,0.665,0.841,7,-5.546,1,0.0587,0.0113,2.63e-06,0.0672,0.472,137.016,238867
spotify:track:3CzUVBgdjLvmcWUBijo3jJ,0.568,0.797,1,-6.787000000000001,0,0.2739999999999999,0.0973,0.537,0.115,0.529,146.046,270000
spotify:track:0R2IwKC5LE8qhCzfIudbby,0.473,0.655,2,-7.3439999999999985,1,0.108,0.0651,0.000186,0.0922,0.2739999999999999,170.072,198547
spotify:track:5RsBaK8YJffuZoCgUVeJl9,0.597,0.8270000000000001,2,-5.159,0,0.084,0.00788,0.126,0.207,0.534,107.977,218373
spotify:track:0oWlU3WpeToSg74QXRk4g0,0.6409999999999999,0.7559999999999999,9,-7.467,0,0.0482,0.0167,0.049,0.408,0.168,100.005,226480
spotify:track:5FBDOXqTD7VLkeLVTToNA2,0.374,0.706,5,-5.989,1,0.0547,0.0076599999999999,0.0677,0.119,0.14,160.243,311227
spotify:track:4ox6p3eafxL6lObo7sPgt6,0.551,0.6559999999999999,0,-6.238,1,0.0348,0.0878,0.0772,0.113,0.0408,120.006,311867
spotify:track:2l5PuwOt6w8IHq9ViMNla9,0.305,0.523,11,-9.011,0,0.0333,0.0012699999999999,0.316,0.188,0.545,114.537,409960
spotify:track:4XirqYP9QCzZ1KDWSPQfS2,0.667,0.351,1,-11.447,0,0.0741,0.913,0.1159999999999999,0.0975,0.2319999999999999,110.266,212490
spotify:track:3wAPwl2DNi3JM2HMNp0iur,0.67,0.255,11,-15.223,1,0.0408,0.902,0.000218,0.109,0.531,109.999,222715
spotify:track:1fBLLpShMpr4DegsUlDWz4,0.67,0.3670000000000001,7,-12.901,0,0.0335,0.904,0.228,0.126,0.109,120.049,280435
spotify:track:1lhcRy2z8bw7fGax8shG87,0.3720000000000001,0.138,7,-13.015999999999998,0,0.0301,0.87,0.0079,0.103,0.0824,112.801,169574
spotify:track:21WIpZXepY9HA7NDwYiNaM,0.4589999999999999,0.966,2,-3.985,1,0.0758,9.11e-05,0.017,0.217,0.376,175.06900000000005,249853
spotify:track:0nuwRjF4m8bj7vabAEIR4B,0.633,0.444,2,-14.09,1,0.0264,0.173,3.33e-06,0.0821,0.45,106.111,183600
spotify:track:0SW6NfA6MTCC6OWNt6SAkV,0.614,0.381,4,-14.628,1,0.0441,0.244,4.120000000000001e-05,0.0917,0.504,145.056,199667
spotify:track:29WXCGyb4nYzFu5gnKwU8T,0.7440000000000001,0.755,11,-10.706,0,0.0481,0.365,0.0159,0.0706,0.72,105.169,264600
spotify:track:5IirHic5goVkgpxyur1lmh,0.627,0.0973,7,-20.243,1,0.0301,0.7879999999999999,0.0,0.1159999999999999,0.201,94.861,261200
spotify:track:6ySdPEskOpKlNcwJ6WeHGG,0.7040000000000001,0.653,2,-12.903,1,0.0295,0.309,0.00546,0.0761,0.882,134.161,243200
spotify:track:1OwQ7xpk7nCXlt8TqVoNl1,0.625,0.578,2,-12.472,1,0.0315,0.396,0.00054,0.032,0.733,116.087,187333
spotify:track:267lVml7gJ9xefwgO6E2Ag,0.324,0.3939999999999999,7,-11.385,1,0.0298,0.711,0.00206,0.19,0.221,129.859,1094733
spotify:track:54a3lHJAwce1dOKrsDPEHv,0.426,0.276,8,-15.045,0,0.0357,0.945,0.871,0.108,0.0493,132.244,1192333
spotify:track:6TpowNTagUJ7f8ctFFCVN8,0.752,0.276,5,-8.901,1,0.0463,0.8759999999999999,0.0,0.103,0.275,126.135,223467
spotify:track:1DypWX9Q4393eICMacZ4Ao,0.555,0.1159999999999999,0,-18.052,1,0.071,0.944,0.0,0.256,0.727,79.944,156160
spotify:track:1y9yrdjt1wjKlD2UHrnUVj,0.738,0.203,0,-16.441,1,0.0621,0.952,4.16e-06,0.13,0.889,95.298,156960
spotify:track:3AISa1dPuUogtp0T6um6bO,0.6940000000000001,0.924,2,-3.933,1,0.0794,0.0533,1.32e-06,0.389,0.649,106.043,209460
spotify:track:3zlfCTMl2MfHlYKJfMiO5K,0.42,0.741,2,-9.645,1,0.0487,0.0541,3.59e-06,0.17,0.679,150.127,218067
spotify:track:1T4AlrmBKf03V6ztf8Gruk,0.698,0.456,0,-12.773,1,0.039,0.356,2.9600000000000005e-05,0.0313,0.7959999999999999,81.66,322333
spotify:track:6oZwD4YevotSwILeiigaPt,0.759,0.667,4,-9.569,1,0.0575,0.102,0.0,0.324,0.599,120.082,207773
spotify:track:3Hc8TrNvZQOJstqYxUqV2r,0.711,0.589,7,-7.6389999999999985,1,0.124,0.307,0.0,0.32,0.737,132.828,141667
spotify:track:7kleAV1lfwHi3XNsLaAKHR,0.525,0.855,9,-6.537000000000001,1,0.0372,0.0452,0.000295,0.135,0.516,109.784,201760
spotify:track:5ovYwJmYcFvSvn6nRQOPyL,0.649,0.985,7,-8.016,1,0.0413,0.1119999999999999,0.043,0.214,0.496,107.825,194200
spotify:track:36IvyQrqReYEi7x4YiilrG,0.7090000000000001,0.624,10,-8.837,1,0.0489,0.0329,0.208,0.281,0.862,119.365,238333
spotify:track:12GVK6TjPFrNYhSBdCMiEm,0.775,0.6659999999999999,11,-10.347,0,0.0344,0.0605,0.0036899999999999,0.0588,0.713,107.238,209000
spotify:track:4OnOwfpbZCwHnFNDqgjOuS,0.405,0.6759999999999999,5,-8.491,1,0.0471,0.0236,0.00106,0.0952,0.7559999999999999,140.54399999999998,191067
spotify:track:5EfHXTq8UPCFyPDvCNIKMm,0.722,0.368,4,-13.212,0,0.0305,0.0114,0.0016699999999999,0.0806,0.527,120.251,267227
spotify:track:5BwVAAJzAuzpDHeWuKdFsN,0.723,0.7490000000000001,9,-9.979,0,0.0423,0.196,0.000277,0.35,0.82,120.879,250693
spotify:track:2r57VV9roUrIEkNU8SSFkR,0.701,0.88,7,-10.262,1,0.0494,0.0273,0.000461,0.2739999999999999,0.7759999999999999,151.063,207640
spotify:track:1dyq00hEjeoevdwoa1gyJw,0.851,0.5870000000000001,7,-9.391,1,0.0521,0.13,0.00103,0.0488,0.763,108.163,217427
spotify:track:4BEDarNN0POSKYLsUnD3Ee,0.8190000000000001,0.26,3,-9.43,1,0.0631,0.0706,0.00356,0.0317,0.797,84.696,253271
spotify:track:1JIRSIjSrqV4ReB9e5w2by,0.8059999999999999,0.5760000000000001,7,-4.771,1,0.262,0.0502,7.09e-06,0.128,0.653,86.428,252193
spotify:track:4CMROsfLddIvFLMbTowIx4,0.654,0.616,1,-4.968,1,0.0348,0.535,0.82,0.452,0.505,139.485,175195
spotify:track:7Fv1ofVT92zx0XNJEEmmRW,0.5920000000000001,0.785,9,-5.914,0,0.0419,0.208,0.00101,0.0146,0.664,90.884,204800
spotify:track:3DAQWIPCCpmPDrb02wFrxb,0.629,0.4920000000000001,6,-7.7,0,0.0968,0.049,0.0,0.107,0.426,139.417,238000
spotify:track:1lLGOHbOgsrJ2tFQYKNK44,0.6679999999999999,0.491,0,-8.997,0,0.111,0.0558,0.0,0.15,0.49,74.028,180320
spotify:track:1ZSISWL2hfHU6zzuND0ZUg,0.667,0.967,5,-3.4330000000000003,1,0.305,0.00808,6.36e-06,0.445,0.58,95.013,192067
spotify:track:78gqqKsO20sKSQFOInYcml,0.3929999999999999,0.0703,9,-19.06,0,0.0335,0.907,0.6509999999999999,0.092,0.267,152.666,348400
spotify:track:3DYRLYb0MQB1NuitaDq82p,0.392,0.0274,9,-23.101,0,0.0335,0.964,0.907,0.109,0.307,138.695,284867
spotify:track:4MTw1VbZPq6PizxgrBBUiL,0.547,0.253,11,-16.485,1,0.0375,0.878,0.00073,0.146,0.34,151.877,255440
spotify:track:17Nk1aji6gd26vabky7fMi,0.429,0.982,2,-2.962,0,0.0617,1.94e-05,0.0185,0.312,0.583,122.881,219573
spotify:track:3ftHrCjsTUPLgI48m67byk,0.644,0.363,5,-11.019,0,0.0397,0.7120000000000001,0.0,0.659,0.303,133.39600000000002,230293
spotify:track:1D77DlGAE1HWBHyXQBCpgT,0.521,0.94,9,-3.702,0,0.0969,0.0414,0.00133,0.2789999999999999,0.236,115.039,281480
spotify:track:6Eiu7cflRNm6pCSSo1XeE1,0.5,0.902,1,-4.67,0,0.0718,0.000742,0.1369999999999999,0.1639999999999999,0.619,91.059,186579
spotify:track:1eQXuEHvm3FPm0iSIJOEWk,0.452,0.857,9,-4.243,1,0.0383,0.00566,0.000821,0.151,0.298,182.788,227627
spotify:track:5IOEH3MF0ybXAbiWHltJeM,0.429,0.7609999999999999,10,-5.539,0,0.0316,1.52e-05,0.00752,0.104,0.4529999999999999,98.771,201213
spotify:track:2JmfHwK3QpBtSX4FCcVDFg,0.638,0.736,9,-4.82,0,0.0753,0.145,0.0,0.109,0.6970000000000001,89.992,164307
spotify:track:5ot3q8KR1vzq471WAtCNSU,0.597,0.812,0,-6.385,1,0.181,0.000292,0.000504,0.2319999999999999,0.767,77.505,181613
spotify:track:0UvxyH7s9gsp8dVL53gQg1,0.56,0.841,7,-7.92,1,0.0432,0.223,7.03e-05,0.365,0.7559999999999999,154.852,233960
spotify:track:5D1NSvQajIAbwTgnNfKNdR,0.75,0.76,5,-3.583,1,0.0634,0.631,0.0,0.0724,0.7879999999999999,141.043,191093
spotify:track:6sYzeBPZNe8nmZqoOgu48i,0.619,0.7859999999999999,0,-3.067,1,0.0512,0.537,0.0,0.213,0.542,98.001,267813
spotify:track:6fR05tSvGWykdHWcSCzErZ,0.792,0.8759999999999999,5,-3.378,1,0.0463,0.474,0.0,0.258,0.976,121.797,69280
spotify:track:5OyFQLAHgzFUAvhbozyVfR,0.74,0.6920000000000001,7,-4.508,0,0.171,0.452,0.0,0.3329999999999999,0.508,109.066,187380
spotify:track:6JIwCs47lQV16vccgNi9iv,0.355,0.98,7,-4.053999999999999,0,0.0709,4.3e-06,0.0001419999999999,0.113,0.12,130.42700000000002,486733
spotify:track:5HDLfQNN2AwAZWqzjDLxb5,0.6940000000000001,0.754,8,-5.011,1,0.0979,0.375,7.5e-05,0.215,0.648,133.063,220427
spotify:track:0IKqPaHSIemSCq3EZREYYn,0.638,0.861,1,-5.216,0,0.181,0.303,0.0,0.125,0.8690000000000001,170.135,156533
spotify:track:0pB7Zi5EG1bKhGh01LSQ01,0.7809999999999999,0.789,5,-4.621,1,0.309,0.6409999999999999,1.48e-06,0.0296,0.706,141.066,198333
spotify:track:0sPvfw8oGQkFpaQvGe6G1F,0.72,0.6,0,-5.777,1,0.138,0.748,0.0,0.138,0.501,111.936,244600
spotify:track:6pkAW1UUuVcRWhnumVc3Cq,0.696,0.57,1,-8.156,1,0.241,0.721,0.0,0.0901,0.7,141.586,173040
spotify:track:2gVNHsFCboH2rih4HZvRmQ,0.314,0.5529999999999999,9,-6.8729999999999976,1,0.0705,0.6890000000000001,0.0,0.0599,0.575,203.752,186027
spotify:track:7BJ4Q87TjAYBbd95Uzn6kv,0.675,0.863,5,-4.335,1,0.251,0.528,0.0,0.409,0.6579999999999999,159.125,237533
spotify:track:5dMVwIbmkbItIcge9afwtg,0.7190000000000001,0.908,9,-6.691,1,0.2,0.499,0.0,0.6970000000000001,0.6729999999999999,150.034,229373
